inventory_id,store_id,sku_id,system_stock,physical_stock,damaged_stock,reserved_stock,reorder_level,inventory_check_date
2824,19,1058,80,77,5,16,37,2026-06-30
2825,19,1239,113,112,8,14,32,2026-06-30
2826,19,1147,216,213,5,8,54,2026-06-30
2827,19,1029,136,126,0,7,59,2026-06-30
2828,19,1223,380,377,7,11,30,2026-06-30
2829,19,1347,155,152,5,2,23,2026-06-30
2830,19,1348,318,310,0,8,32,2026-06-30
2831,19,1366,179,177,7,9,56,2026-06-30
2832,19,1190,382,378,2,14,52,2026-06-30
2833,19,1067,317,307,5,18,38,2026-06-30
2834,19,1316,147,139,6,13,32,2026-06-30
2835,19,1012,190,199,0,10,55,2026-06-30
2836,19,1393,254,246,3,3,33,2026-06-30
2837,19,1268,344,338,2,15,22,2026-06-30
2838,19,1042,238,233,0,7,43,2026-06-30
2839,19,1500,141,137,3,9,48,2026-06-30
2840,19,1497,297,298,6,14,38,2026-06-30
2841,19,1403,391,384,3,5,28,2026-06-30
2842,19,1093,321,329,1,10,59,2026-06-30
2843,19,1139,364,372,1,1,54,2026-06-30
2844,19,1150,199,191,2,11,30,2026-06-30
2845,19,1241,199,195,1,12,41,2026-06-30
2846,19,1245,63,70,3,8,51,2026-06-30
2847,19,1140,343,343,3,7,34,2026-06-30
2848,19,1030,57,64,1,9,37,2026-06-30
2849,19,1219,350,357,6,16,23,2026-06-30
2850,19,1322,369,360,7,18,33,2026-06-30
2851,20,1115,251,249,0,12,50,2026-06-30
2852,20,1031,345,342,0,9,34,2026-06-30
2853,20,1310,309,310,5,6,45,2026-06-30
2854,20,1243,94,94,5,3,26,2026-06-30
2855,20,1022,167,164,0,12,36,2026-06-30
2856,20,1381,328,327,5,13,59,2026-06-30
2857,20,1207,229,233,5,9,42,2026-06-30
2858,20,1319,377,379,1,13,51,2026-06-30
2859,20,1083,313,303,8,7,41,2026-06-30
2860,20,1280,367,371,6,8,23,2026-06-30
2861,20,1314,196,201,8,10,56,2026-06-30
2862,20,1198,71,66,5,5,42,2026-06-30
2863,20,1349,129,136,7,15,21,2026-06-30
2864,20,1032,118,116,4,17,30,2026-06-30
2865,20,1055,308,300,6,1,37,2026-06-30
2866,20,1441,395,390,2,14,58,2026-06-30
2867,20,1069,267,272,3,20,52,2026-06-30
2868,20,1020,389,388,8,10,32,2026-06-30
2869,20,1275,68,74,1,12,31,2026-06-30
2870,20,1282,100,108,3,7,43,2026-06-30
2871,20,1260,323,330,2,5,38,2026-06-30
2872,20,1249,366,368,2,15,54,2026-06-30
2873,20,1424,332,334,3,5,29,2026-06-30
2874,20,1089,96,104,8,13,32,2026-06-30
2875,20,1429,218,213,6,18,43,2026-06-30
2876,20,1306,186,179,1,14,45,2026-06-30
2877,20,1363,229,230,1,16,54,2026-06-30
2878,20,1273,88,96,2,18,27,2026-06-30
2879,20,1373,207,209,0,10,45,2026-06-30
2880,20,1389,74,77,2,19,41,2026-06-30
2881,20,1480,190,181,6,6,27,2026-06-30
2882,20,1024,178,170,0,20,33,2026-06-30
2883,20,1295,63,62,6,2,43,2026-06-30
2884,20,1147,71,61,0,10,40,2026-06-30
2885,20,1195,371,378,4,12,33,2026-06-30
2886,20,1490,366,371,0,0,31,2026-06-30
2887,20,1340,113,113,4,17,53,2026-06-30
2888,20,1320,129,133,8,20,47,2026-06-30
2889,20,1498,308,313,0,13,49,2026-06-30
2890,20,1150,141,145,4,11,40,2026-06-30
2891,20,1311,152,153,1,1,31,2026-06-30
2892,20,1361,375,374,7,9,24,2026-06-30
2893,20,1339,124,126,0,6,52,2026-06-30
2894,20,1449,300,298,4,6,28,2026-06-30
2895,20,1163,370,373,1,7,49,2026-06-30
2896,20,1456,219,217,5,2,21,2026-06-30
2897,20,1364,193,189,4,16,45,2026-06-30
2898,20,1014,324,332,3,20,58,2026-06-30
2899,20,1077,265,262,3,13,29,2026-06-30
2900,20,1050,110,120,2,10,48,2026-06-30
2901,20,1180,249,252,3,6,23,2026-06-30
2902,20,1139,269,273,4,7,37,2026-06-30
2903,20,1399,320,313,5,17,53,2026-06-30
2904,20,1334,173,176,5,7,39,2026-06-30
2905,20,1428,165,169,0,15,20,2026-06-30
2906,20,1368,106,96,8,2,48,2026-06-30
2907,20,1035,206,216,2,18,39,2026-06-30
2908,20,1185,227,224,3,7,58,2026-06-30
2909,20,1023,113,117,6,0,20,2026-06-30
2910,20,1296,204,197,8,9,56,2026-06-30
2911,20,1170,337,334,0,19,45,2026-06-30
2912,20,1090,370,363,2,15,26,2026-06-30
2913,20,1062,314,317,6,10,52,2026-06-30
2914,20,1189,81,88,8,0,49,2026-06-30
2915,20,1268,101,95,1,20,41,2026-06-30
2916,20,1468,204,202,0,19,37,2026-06-30
2917,20,1244,200,210,7,5,42,2026-06-30
2918,20,1203,283,273,5,14,44,2026-06-30
2919,20,1074,387,395,2,1,25,2026-06-30
2920,20,1386,366,361,8,12,20,2026-06-30
2921,20,1324,273,269,5,15,44,2026-06-30
2922,20,1400,231,234,4,12,45,2026-06-30
2923,20,1019,72,62,0,12,57,2026-06-30
2924,20,1005,337,327,2,18,41,2026-06-30
2925,20,1367,167,157,4,16,29,2026-06-30
2926,20,1151,207,210,6,6,35,2026-06-30
2927,20,1231,258,251,1,14,52,2026-06-30
2928,20,1401,95,85,6,6,21,2026-06-30
2929,20,1309,295,293,5,14,36,2026-06-30
2930,20,1379,139,131,7,19,60,2026-06-30
2931,20,1033,246,239,3,13,55,2026-06-30
2932,20,1103,115,119,5,2,22,2026-06-30
2933,20,1125,64,67,1,16,56,2026-06-30
2934,20,1323,210,203,8,7,21,2026-06-30
2935,20,1255,262,271,8,1,28,2026-06-30
2936,20,1060,104,94,7,13,46,2026-06-30
2937,20,1436,366,372,0,1,53,2026-06-30
2938,20,1162,289,280,7,6,26,2026-06-30
2939,20,1145,246,238,7,20,21,2026-06-30
2940,20,1402,250,251,1,7,31,2026-06-30
2941,20,1202,296,291,7,20,49,2026-06-30
2942,20,1351,343,337,6,15,59,2026-06-30
2943,20,1477,56,47,5,17,47,2026-06-30
2944,20,1110,140,140,5,8,27,2026-06-30
2945,20,1131,377,382,7,10,28,2026-06-30
2946,20,1132,167,174,8,16,51,2026-06-30
2947,20,1341,81,84,6,16,46,2026-06-30
2948,20,1411,153,150,6,1,41,2026-06-30
2949,20,1460,147,155,8,19,27,2026-06-30
2950,20,1276,113,121,7,13,42,2026-06-30
2951,20,1112,287,280,7,11,43,2026-06-30
2952,20,1213,371,374,2,15,26,2026-06-30
2953,20,1178,390,395,4,15,55,2026-06-30
2954,20,1279,231,230,3,9,46,2026-06-30
2955,20,1101,368,372,7,16,23,2026-06-30
2956,20,1288,170,179,1,1,57,2026-06-30
2957,20,1067,104,103,0,12,35,2026-06-30
2958,20,1136,379,377,6,0,32,2026-06-30
2959,20,1485,136,144,4,20,58,2026-06-30
2960,20,1172,244,238,5,15,49,2026-06-30
2961,20,1327,161,161,3,5,48,2026-06-30
2962,20,1372,166,158,3,13,31,2026-06-30
2963,20,1435,239,242,6,19,57,2026-06-30
2964,20,1073,235,243,7,0,60,2026-06-30
2965,20,1166,371,370,7,0,22,2026-06-30
2966,20,1444,259,259,1,8,28,2026-06-30
2967,20,1329,192,202,7,19,56,2026-06-30
2968,20,1093,399,401,4,10,46,2026-06-30
2969,20,1495,65,58,2,13,46,2026-06-30
2970,20,1057,103,112,1,0,58,2026-06-30
2971,20,1345,158,152,2,6,38,2026-06-30
2972,20,1098,139,146,1,2,29,2026-06-30
2973,20,1216,269,278,8,12,22,2026-06-30
2974,20,1469,198,189,6,14,40,2026-06-30
2975,20,1223,240,234,0,4,35,2026-06-30
2976,20,1278,324,320,0,3,53,2026-06-30
2977,20,1335,285,292,4,5,40,2026-06-30
2978,20,1493,158,150,0,4,59,2026-06-30
2979,20,1378,82,79,5,4,22,2026-06-30
2980,20,1390,223,233,0,20,28,2026-06-30
2981,20,1200,322,331,2,4,39,2026-06-30
2982,20,1224,220,210,0,17,23,2026-06-30
2983,20,1160,338,338,8,7,56,2026-06-30
2984,20,1317,64,72,7,3,31,2026-06-30
2985,20,1235,245,243,2,20,21,2026-06-30
2986,20,1462,69,69,3,6,20,2026-06-30
2987,20,1116,377,384,6,14,35,2026-06-30
2988,20,1197,369,364,4,17,36,2026-06-30
2989,20,1152,272,269,4,1,37,2026-06-30
2990,20,1106,57,63,5,8,29,2026-06-30
2991,20,1486,395,390,8,11,57,2026-06-30
2992,20,1294,165,159,1,9,59,2026-06-30
2993,20,1283,321,329,8,1,53,2026-06-30
2994,20,1217,58,55,4,3,56,2026-06-30
2995,20,1143,229,227,2,9,34,2026-06-30
2996,20,1302,274,273,3,16,38,2026-06-30
2997,20,1471,86,91,7,3,25,2026-06-30
2998,20,1239,225,220,5,1,58,2026-06-30
2999,20,1009,318,319,3,17,35,2026-06-30
3000,20,1048,399,402,8,14,25,2026-06-30
